seat_id,event_id,seat_label,section,seat_price,seat_status,created_at
338,3,R02-S19,PREMIUM,1948.7,AVAILABLE,2025-06-14 13:52:19
339,3,R02-S20,PREMIUM,1948.7,AVAILABLE,2025-04-04 16:42:48
340,3,R03-S01,PREMIUM,1948.7,AVAILABLE,2024-06-21 10:42:18
341,3,R03-S02,PREMIUM,1948.7,AVAILABLE,2025-04-20 18:20:11
342,3,R03-S03,PREMIUM,1948.7,AVAILABLE,2024-06-02 13:21:00
343,3,R03-S04,PREMIUM,1948.7,AVAILABLE,2025-01-20 14:10:27
344,3,R03-S05,PREMIUM,1948.7,AVAILABLE,2024-05-24 01:48:22
345,3,R03-S06,PREMIUM,1948.7,SOLD,2025-10-16 14:58:41
346,3,R03-S07,PREMIUM,1948.7,AVAILABLE,2024-01-28 20:29:21
347,3,R03-S08,PREMIUM,1948.7,AVAILABLE,2025-11-25 13:56:45
348,3,R03-S09,PREMIUM,1948.7,AVAILABLE,2024-02-27 15:06:14
349,3,R03-S10,STANDARD,1499.0,AVAILABLE,2025-01-04 05:56:53
350,3,R03-S11,STANDARD,1499.0,SOLD,2025-05-10 04:07:44
351,3,R03-S12,STANDARD,1499.0,AVAILABLE,2024-10-14 06:43:35
352,3,R03-S13,STANDARD,1499.0,AVAILABLE,2025-10-16 20:01:07
353,3,R03-S14,STANDARD,1499.0,AVAILABLE,2025-09-08 22:04:38
354,3,R03-S15,STANDARD,1499.0,AVAILABLE,2024-07-06 04:36:24
355,3,R03-S16,STANDARD,1499.0,AVAILABLE,2025-07-01 15:21:33
356,3,R03-S17,STANDARD,1499.0,AVAILABLE,2025-06-24 07:54:26
357,3,R03-S18,STANDARD,1499.0,AVAILABLE,2024-03-13 15:49:21
358,3,R03-S19,STANDARD,1499.0,AVAILABLE,2025-05-29 02:58:36
359,3,R03-S20,STANDARD,1499.0,SOLD,2025-03-13 16:51:04
360,3,R04-S01,STANDARD,1499.0,AVAILABLE,2025-08-09 08:07:14
361,3,R04-S02,STANDARD,1499.0,AVAILABLE,2024-10-23 07:06:14
362,3,R04-S03,STANDARD,1499.0,SOLD,2025-10-05 21:52:57
363,3,R04-S04,STANDARD,1499.0,SOLD,2024-11-19 12:53:54
364,3,R04-S05,STANDARD,1499.0,AVAILABLE,2024-10-11 18:33:59
365,3,R04-S06,STANDARD,1499.0,AVAILABLE,2024-09-18 00:24:23
366,3,R04-S07,STANDARD,1499.0,AVAILABLE,2025-04-20 13:12:55
367,3,R04-S08,STANDARD,1499.0,AVAILABLE,2024-01-30 02:52:40
368,3,R04-S09,STANDARD,1499.0,AVAILABLE,2024-02-16 03:53:29
369,3,R04-S10,STANDARD,1499.0,AVAILABLE,2025-06-29 13:59:47
370,3,R04-S11,STANDARD,1499.0,SOLD,2024-01-14 17:55:12
371,3,R04-S12,STANDARD,1499.0,AVAILABLE,2025-05-11 20:53:35
372,3,R04-S13,STANDARD,1499.0,AVAILABLE,2025-11-15 03:46:56
373,3,R04-S14,STANDARD,1499.0,AVAILABLE,2025-01-29 09:14:32
374,3,R04-S15,STANDARD,1499.0,AVAILABLE,2025-12-08 01:20:45
375,3,R04-S16,STANDARD,1499.0,AVAILABLE,2024-08-04 02:12:56
376,3,R04-S17,STANDARD,1499.0,AVAILABLE,2025-03-13 04:44:00
377,3,R04-S18,STANDARD,1499.0,AVAILABLE,2025-02-21 02:52:12
378,3,R04-S19,STANDARD,1499.0,AVAILABLE,2025-12-15 10:03:02
379,3,R04-S20,STANDARD,1499.0,AVAILABLE,2025-06-04 15:55:04
380,3,R05-S01,STANDARD,1499.0,SOLD,2025-01-09 09:34:46
381,3,R05-S02,STANDARD,1499.0,SOLD,2024-07-26 08:55:53
382,3,R05-S03,STANDARD,1499.0,AVAILABLE,2024-01-28 02:16:31
383,3,R05-S04,STANDARD,1499.0,SOLD,2025-11-21 03:47:23
384,3,R05-S05,STANDARD,1499.0,SOLD,2025-01-05 15:19:12
385,3,R05-S06,STANDARD,1499.0,SOLD,2025-06-19 23:20:09
386,3,R05-S07,STANDARD,1499.0,AVAILABLE,2025-04-10 08:06:04
387,3,R05-S08,STANDARD,1499.0,AVAILABLE,2025-09-09 16:20:31
388,3,R05-S09,STANDARD,1499.0,SOLD,2025-02-17 03:19:25
389,3,R05-S10,STANDARD,1499.0,AVAILABLE,2024-09-11 10:12:24
390,3,R05-S11,STANDARD,1499.0,AVAILABLE,2025-06-17 07:51:54
391,3,R05-S12,STANDARD,1499.0,AVAILABLE,2024-10-23 16:41:55
392,3,R05-S13,STANDARD,1499.0,AVAILABLE,2025-07-22 16:25:28
393,3,R05-S14,STANDARD,1499.0,AVAILABLE,2024-01-15 01:55:06
394,3,R05-S15,STANDARD,1499.0,AVAILABLE,2024-09-02 11:30:25
395,3,R05-S16,STANDARD,1499.0,AVAILABLE,2024-10-09 08:34:32
396,3,R05-S17,STANDARD,1499.0,AVAILABLE,2024-07-05 19:58:18
397,3,R05-S18,STANDARD,1499.0,AVAILABLE,2024-12-16 20:36:28
398,3,R05-S19,STANDARD,1499.0,AVAILABLE,2024-07-21 04:41:41
399,3,R05-S20,STANDARD,1499.0,AVAILABLE,2025-03-04 06:54:02
400,3,R06-S01,STANDARD,1499.0,AVAILABLE,2024-10-12 05:51:08
401,3,R06-S02,STANDARD,1499.0,AVAILABLE,2025-10-17 12:32:12
402,3,R06-S03,STANDARD,1499.0,AVAILABLE,2024-04-08 00:33:28
403,3,R06-S04,STANDARD,1499.0,SOLD,2024-01-25 00:42:19
404,3,R06-S05,STANDARD,1499.0,AVAILABLE,2024-11-14 03:51:08
405,3,R06-S06,STANDARD,1499.0,AVAILABLE,2025-07-05 13:46:54
406,3,R06-S07,STANDARD,1499.0,AVAILABLE,2024-01-17 03:35:01
407,3,R06-S08,STANDARD,1499.0,AVAILABLE,2024-05-15 08:03:08
408,3,R06-S09,STANDARD,1499.0,AVAILABLE,2025-11-05 06:44:52
409,3,R06-S10,STANDARD,1499.0,AVAILABLE,2024-12-10 20:28:45
410,3,R06-S11,STANDARD,1499.0,AVAILABLE,2024-01-08 04:28:56
411,3,R06-S12,STANDARD,1499.0,AVAILABLE,2025-01-05 03:30:26
412,3,R06-S13,STANDARD,1499.0,AVAILABLE,2025-08-01 20:30:38
413,3,R06-S14,STANDARD,1499.0,AVAILABLE,2025-05-20 12:14:58
414,3,R06-S15,STANDARD,1499.0,SOLD,2024-12-20 04:32:41
415,3,R06-S16,STANDARD,1499.0,SOLD,2025-05-07 12:14:22
416,3,R06-S17,STANDARD,1499.0,AVAILABLE,2025-02-02 08:31:59
417,3,R06-S18,STANDARD,1499.0,AVAILABLE,2025-12-19 00:58:28
418,3,R06-S19,STANDARD,1499.0,AVAILABLE,2024-05-08 00:20:29
419,3,R06-S20,STANDARD,1499.0,AVAILABLE,2024-11-22 18:58:33
420,3,R07-S01,STANDARD,1499.0,AVAILABLE,2025-05-05 17:31:07
421,3,R07-S02,STANDARD,1499.0,AVAILABLE,2025-08-10 15:08:41
422,3,R07-S03,STANDARD,1499.0,AVAILABLE,2024-11-01 11:19:47
423,3,R07-S04,STANDARD,1499.0,AVAILABLE,2025-04-02 14:42:35
424,3,R07-S05,STANDARD,1499.0,SOLD,2025-11-18 09:34:33
425,3,R07-S06,STANDARD,1499.0,AVAILABLE,2025-05-26 02:15:31
426,3,R07-S07,STANDARD,1499.0,AVAILABLE,2024-10-11 08:11:05
427,3,R07-S08,STANDARD,1499.0,AVAILABLE,2025-07-03 10:01:56
428,3,R07-S09,STANDARD,1499.0,AVAILABLE,2025-04-22 18:37:34
429,3,R07-S10,STANDARD,1499.0,AVAILABLE,2025-09-23 16:43:49
430,3,R07-S11,STANDARD,1499.0,AVAILABLE,2025-10-29 11:22:06
431,3,R07-S12,STANDARD,1499.0,AVAILABLE,2025-01-03 16:02:30
432,3,R07-S13,ECONOMY,1124.25,AVAILABLE,2025-02-18 12:05:23
433,3,R07-S14,ECONOMY,1124.25,AVAILABLE,2024-10-08 14:27:16
434,3,R07-S15,ECONOMY,1124.25,AVAILABLE,2025-09-03 03:11:17
435,3,R07-S16,ECONOMY,1124.25,SOLD,2024-09-17 02:20:24
436,3,R07-S17,ECONOMY,1124.25,AVAILABLE,2024-10-16 12:25:55
437,3,R07-S18,ECONOMY,1124.25,AVAILABLE,2025-07-09 20:19:05
438,3,R07-S19,ECONOMY,1124.25,AVAILABLE,2025-04-21 05:18:20
439,3,R07-S20,ECONOMY,1124.25,SOLD,2024-08-16 09:58:55
440,3,R08-S01,ECONOMY,1124.25,SOLD,2025-11-17 21:05:15
441,3,R08-S02,ECONOMY,1124.25,AVAILABLE,2025-02-13 18:03:25
442,3,R08-S03,ECONOMY,1124.25,AVAILABLE,2025-11-24 03:09:45
443,3,R08-S04,ECONOMY,1124.25,AVAILABLE,2024-09-08 19:40:26
444,3,R08-S05,ECONOMY,1124.25,AVAILABLE,2025-02-27 09:46:45
445,3,R08-S06,ECONOMY,1124.25,SOLD,2024-09-04 17:28:08
446,3,R08-S07,ECONOMY,1124.25,AVAILABLE,2025-02-09 15:22:07
447,3,R08-S08,ECONOMY,1124.25,AVAILABLE,2024-08-01 10:01:05
448,3,R08-S09,ECONOMY,1124.25,AVAILABLE,2025-11-05 10:24:21
449,3,R08-S10,ECONOMY,1124.25,AVAILABLE,2025-08-13 03:00:53
450,3,R08-S11,ECONOMY,1124.25,SOLD,2025-05-26 13:54:53
451,3,R08-S12,ECONOMY,1124.25,AVAILABLE,2024-10-23 03:38:39
452,3,R08-S13,ECONOMY,1124.25,AVAILABLE,2025-08-05 16:00:14
453,3,R08-S14,ECONOMY,1124.25,AVAILABLE,2024-06-01 20:35:03
454,3,R08-S15,ECONOMY,1124.25,SOLD,2025-08-07 06:00:10
455,3,R08-S16,ECONOMY,1124.25,AVAILABLE,2025-03-13 16:07:15
456,3,R08-S17,ECONOMY,1124.25,AVAILABLE,2024-05-03 10:15:18
457,3,R08-S18,ECONOMY,1124.25,AVAILABLE,2025-04-06 21:14:15
458,3,R08-S19,ECONOMY,1124.25,AVAILABLE,2025-04-28 15:29:29
459,3,R08-S20,ECONOMY,1124.25,AVAILABLE,2024-01-23 21:42:09
460,3,R09-S01,ECONOMY,1124.25,AVAILABLE,2025-07-25 11:14:13
461,3,R09-S02,ECONOMY,1124.25,AVAILABLE,2024-05-23 20:02:00
462,3,R09-S03,ECONOMY,1124.25,AVAILABLE,2025-12-25 08:49:37
463,3,R09-S04,ECONOMY,1124.25,AVAILABLE,2025-06-12 17:57:25
464,3,R09-S05,ECONOMY,1124.25,AVAILABLE,2025-09-29 19:16:33
465,3,R09-S06,ECONOMY,1124.25,SOLD,2024-09-04 10:48:34
466,3,R09-S07,ECONOMY,1124.25,AVAILABLE,2025-09-24 02:12:10
467,3,R09-S08,ECONOMY,1124.25,AVAILABLE,2024-03-16 18:49:18
468,3,R09-S09,ECONOMY,1124.25,SOLD,2025-08-27 07:13:40
469,3,R09-S10,ECONOMY,1124.25,AVAILABLE,2025-04-22 20:55:19
470,3,R09-S11,ECONOMY,1124.25,AVAILABLE,2025-09-08 22:25:43
471,3,R09-S12,ECONOMY,1124.25,AVAILABLE,2025-01-05 10:14:00
472,3,R09-S13,ECONOMY,1124.25,AVAILABLE,2025-07-04 19:22:56
473,3,R09-S14,ECONOMY,1124.25,AVAILABLE,2024-07-31 11:55:34
474,3,R09-S15,ECONOMY,1124.25,AVAILABLE,2025-10-19 09:38:56
475,3,R09-S16,ECONOMY,1124.25,AVAILABLE,2024-03-04 11:50:43
476,4,R01-S01,VIP,1258.2,AVAILABLE,2024-08-19 21:32:09
477,4,R01-S02,VIP,1258.2,AVAILABLE,2024-09-07 07:05:59
478,4,R01-S03,VIP,1258.2,AVAILABLE,2025-08-23 19:11:37
479,4,R01-S04,VIP,1258.2,AVAILABLE,2025-03-21 21:20:37
480,4,R01-S05,VIP,1258.2,AVAILABLE,2024-03-21 02:46:31
481,4,R01-S06,VIP,1258.2,AVAILABLE,2024-07-22 10:17:00
482,4,R01-S07,VIP,1258.2,AVAILABLE,2025-04-24 05:08:25
483,4,R01-S08,VIP,1258.2,AVAILABLE,2025-11-04 02:32:34
484,4,R01-S09,VIP,1258.2,AVAILABLE,2024-05-03 03:41:21
485,4,R01-S10,VIP,1258.2,AVAILABLE,2025-08-16 00:09:44
486,4,R01-S11,VIP,1258.2,AVAILABLE,2025-02-20 22:27:28
487,4,R01-S12,VIP,1258.2,AVAILABLE,2024-08-05 05:36:26
488,4,R01-S13,VIP,1258.2,AVAILABLE,2025-10-07 21:34:49
489,4,R01-S14,VIP,1258.2,AVAILABLE,2024-10-05 07:20:50
490,4,R01-S15,PREMIUM,908.7,AVAILABLE,2024-01-04 12:27:34
491,4,R01-S16,PREMIUM,908.7,AVAILABLE,2025-01-04 04:26:04
492,4,R01-S17,PREMIUM,908.7,AVAILABLE,2024-07-20 04:10:16
493,4,R01-S18,PREMIUM,908.7,AVAILABLE,2024-02-20 00:12:35
494,4,R01-S19,PREMIUM,908.7,AVAILABLE,2025-03-04 05:47:00
495,4,R01-S20,PREMIUM,908.7,AVAILABLE,2025-08-13 02:19:52
496,4,R02-S01,PREMIUM,908.7,AVAILABLE,2024-10-02 02:57:06
497,4,R02-S02,PREMIUM,908.7,AVAILABLE,2024-04-22 11:00:14
498,4,R02-S03,PREMIUM,908.7,AVAILABLE,2025-11-05 11:58:58
499,4,R02-S04,PREMIUM,908.7,AVAILABLE,2024-11-13 16:49:44
500,4,R02-S05,PREMIUM,908.7,AVAILABLE,2025-07-25 07:41:48
501,4,R02-S06,PREMIUM,908.7,AVAILABLE,2024-02-13 09:44:40
502,4,R02-S07,PREMIUM,908.7,AVAILABLE,2025-11-07 08:28:17
503,4,R02-S08,PREMIUM,908.7,AVAILABLE,2024-01-31 13:47:45
504,4,R02-S09,PREMIUM,908.7,AVAILABLE,2025-07-29 03:06:28
505,4,R02-S10,PREMIUM,908.7,AVAILABLE,2025-11-26 19:55:37
506,4,R02-S11,PREMIUM,908.7,AVAILABLE,2025-04-18 18:25:07
507,4,R02-S12,PREMIUM,908.7,AVAILABLE,2024-11-19 03:08:51
508,4,R02-S13,PREMIUM,908.7,AVAILABLE,2025-05-28 18:14:54
509,4,R02-S14,PREMIUM,908.7,AVAILABLE,2024-03-08 01:19:27
510,4,R02-S15,PREMIUM,908.7,AVAILABLE,2025-02-14 01:22:42
511,4,R02-S16,PREMIUM,908.7,AVAILABLE,2025-04-29 03:16:20
512,4,R02-S17,PREMIUM,908.7,AVAILABLE,2024-07-30 17:03:09
513,4,R02-S18,PREMIUM,908.7,AVAILABLE,2024-05-06 07:00:38
514,4,R02-S19,PREMIUM,908.7,AVAILABLE,2025-05-22 22:42:36
515,4,R02-S20,PREMIUM,908.7,AVAILABLE,2024-04-14 10:16:13
516,4,R03-S01,PREMIUM,908.7,AVAILABLE,2025-03-21 08:11:18
517,4,R03-S02,PREMIUM,908.7,AVAILABLE,2024-06-07 01:33:41
518,4,R03-S03,PREMIUM,908.7,AVAILABLE,2024-07-15 14:34:02
519,4,R03-S04,PREMIUM,908.7,AVAILABLE,2025-01-03 22:14:01
520,4,R03-S05,PREMIUM,908.7,AVAILABLE,2024-03-05 13:14:04
521,4,R03-S06,PREMIUM,908.7,AVAILABLE,2025-06-23 10:12:16
522,4,R03-S07,PREMIUM,908.7,AVAILABLE,2024-10-04 17:33:51
523,4,R03-S08,PREMIUM,908.7,AVAILABLE,2025-08-29 06:56:09
524,4,R03-S09,PREMIUM,908.7,AVAILABLE,2024-01-14 13:35:34
525,4,R03-S10,STANDARD,699.0,AVAILABLE,2025-11-09 04:33:08
526,4,R03-S11,STANDARD,699.0,AVAILABLE,2024-01-02 22:49:46
527,4,R03-S12,STANDARD,699.0,AVAILABLE,2025-01-02 09:37:27
528,4,R03-S13,STANDARD,699.0,AVAILABLE,2025-04-27 10:28:30
529,4,R03-S14,STANDARD,699.0,AVAILABLE,2024-09-09 01:39:37
530,4,R03-S15,STANDARD,699.0,AVAILABLE,2025-01-15 09:54:01
531,4,R03-S16,STANDARD,699.0,AVAILABLE,2025-05-03 11:34:02
532,4,R03-S17,STANDARD,699.0,AVAILABLE,2024-03-27 01:31:10
533,4,R03-S18,STANDARD,699.0,AVAILABLE,2025-03-29 13:31:52
534,4,R03-S19,STANDARD,699.0,AVAILABLE,2024-12-12 18:17:24
535,4,R03-S20,STANDARD,699.0,AVAILABLE,2025-04-09 08:17:02
536,4,R04-S01,STANDARD,699.0,AVAILABLE,2024-06-16 03:49:15
537,4,R04-S02,STANDARD,699.0,AVAILABLE,2025-05-15 18:21:31
538,4,R04-S03,STANDARD,699.0,AVAILABLE,2024-09-08 23:37:57
539,4,R04-S04,STANDARD,699.0,AVAILABLE,2025-12-19 00:42:56
540,4,R04-S05,STANDARD,699.0,AVAILABLE,2024-07-05 11:27:31
541,4,R04-S06,STANDARD,699.0,AVAILABLE,2024-09-11 21:19:26
542,4,R04-S07,STANDARD,699.0,AVAILABLE,2024-02-24 11:28:19
543,4,R04-S08,STANDARD,699.0,AVAILABLE,2025-05-11 12:22:48
544,4,R04-S09,STANDARD,699.0,AVAILABLE,2025-12-26 09:43:54
545,4,R04-S10,STANDARD,699.0,AVAILABLE,2024-08-14 10:52:29
546,4,R04-S11,STANDARD,699.0,AVAILABLE,2025-04-07 09:11:59
547,4,R04-S12,STANDARD,699.0,AVAILABLE,2025-07-29 13:44:13
548,4,R04-S13,STANDARD,699.0,AVAILABLE,2024-12-03 06:01:29
549,4,R04-S14,STANDARD,699.0,AVAILABLE,2024-11-14 05:19:33
550,4,R04-S15,STANDARD,699.0,AVAILABLE,2025-07-27 12:39:54
551,4,R04-S16,STANDARD,699.0,AVAILABLE,2024-06-26 21:25:41
552,4,R04-S17,STANDARD,699.0,AVAILABLE,2024-07-23 21:55:02
553,4,R04-S18,STANDARD,699.0,AVAILABLE,2025-05-31 20:24:57
554,4,R04-S19,STANDARD,699.0,AVAILABLE,2024-05-17 02:36:33
555,4,R04-S20,STANDARD,699.0,AVAILABLE,2024-03-19 20:45:28
556,4,R05-S01,STANDARD,699.0,AVAILABLE,2024-10-16 07:44:36
557,4,R05-S02,STANDARD,699.0,AVAILABLE,2025-01-25 05:00:40
558,4,R05-S03,STANDARD,699.0,AVAILABLE,2024-07-25 09:36:50
559,4,R05-S04,STANDARD,699.0,AVAILABLE,2024-07-31 21:07:40
560,4,R05-S05,STANDARD,699.0,AVAILABLE,2025-04-12 04:37:34
561,4,R05-S06,STANDARD,699.0,AVAILABLE,2025-06-24 12:43:51
562,4,R05-S07,STANDARD,699.0,AVAILABLE,2024-08-08 11:50:16
563,4,R05-S08,STANDARD,699.0,AVAILABLE,2024-06-24 12:30:29
564,4,R05-S09,STANDARD,699.0,AVAILABLE,2024-09-03 21:41:03
565,4,R05-S10,STANDARD,699.0,AVAILABLE,2024-03-07 12:19:09
566,4,R05-S11,STANDARD,699.0,AVAILABLE,2024-04-13 16:38:11
567,4,R05-S12,STANDARD,699.0,AVAILABLE,2025-01-10 03:43:06
568,4,R05-S13,STANDARD,699.0,AVAILABLE,2025-06-26 19:11:31
569,4,R05-S14,STANDARD,699.0,AVAILABLE,2024-03-17 09:46:11
570,4,R05-S15,STANDARD,699.0,AVAILABLE,2024-08-21 12:47:19
571,4,R05-S16,STANDARD,699.0,AVAILABLE,2024-04-22 06:11:21
572,4,R05-S17,STANDARD,699.0,AVAILABLE,2025-12-06 14:12:58
573,4,R05-S18,STANDARD,699.0,AVAILABLE,2024-02-13 18:58:36
574,4,R05-S19,STANDARD,699.0,AVAILABLE,2025-03-29 07:28:45
575,4,R05-S20,STANDARD,699.0,AVAILABLE,2024-11-08 00:37:45
576,4,R06-S01,STANDARD,699.0,AVAILABLE,2024-03-02 07:30:27
577,4,R06-S02,STANDARD,699.0,AVAILABLE,2025-01-15 08:22:17
578,4,R06-S03,STANDARD,699.0,AVAILABLE,2024-03-16 18:41:09
579,4,R06-S04,STANDARD,699.0,AVAILABLE,2025-05-15 03:23:21
580,4,R06-S05,STANDARD,699.0,AVAILABLE,2025-07-12 14:10:10
581,4,R06-S06,STANDARD,699.0,AVAILABLE,2025-08-02 12:53:19
582,4,R06-S07,STANDARD,699.0,AVAILABLE,2024-07-10 20:47:47
583,4,R06-S08,STANDARD,699.0,AVAILABLE,2024-12-31 23:37:58
584,4,R06-S09,STANDARD,699.0,AVAILABLE,2024-10-18 11:40:40
585,4,R06-S10,STANDARD,699.0,AVAILABLE,2024-02-27 04:40:12
586,4,R06-S11,STANDARD,699.0,AVAILABLE,2024-02-26 11:30:05
587,4,R06-S12,STANDARD,699.0,AVAILABLE,2024-05-27 19:38:47
588,4,R06-S13,STANDARD,699.0,AVAILABLE,2025-10-22 00:25:06
589,4,R06-S14,STANDARD,699.0,AVAILABLE,2025-03-17 05:45:30
590,4,R06-S15,STANDARD,699.0,AVAILABLE,2024-08-15 10:24:27
591,4,R06-S16,STANDARD,699.0,AVAILABLE,2024-09-26 17:24:48
592,4,R06-S17,STANDARD,699.0,AVAILABLE,2024-11-09 01:02:42
593,4,R06-S18,STANDARD,699.0,AVAILABLE,2024-02-24 19:32:26
594,4,R06-S19,STANDARD,699.0,AVAILABLE,2025-03-01 18:15:46
595,4,R06-S20,STANDARD,699.0,AVAILABLE,2024-06-06 03:49:00
596,4,R07-S01,STANDARD,699.0,AVAILABLE,2024-10-23 04:51:30
597,4,R07-S02,STANDARD,699.0,AVAILABLE,2025-08-13 21:06:35
598,4,R07-S03,STANDARD,699.0,AVAILABLE,2024-12-23 17:24:27
599,4,R07-S04,STANDARD,699.0,AVAILABLE,2025-01-12 12:46:19
600,4,R07-S05,STANDARD,699.0,AVAILABLE,2025-11-17 01:35:53
601,4,R07-S06,STANDARD,699.0,AVAILABLE,2025-03-27 01:58:31
602,4,R07-S07,STANDARD,699.0,AVAILABLE,2025-08-03 15:29:39
603,4,R07-S08,STANDARD,699.0,AVAILABLE,2025-11-17 08:22:37
604,4,R07-S09,STANDARD,699.0,AVAILABLE,2025-07-27 13:21:41
605,4,R07-S10,STANDARD,699.0,AVAILABLE,2025-01-18 18:25:11
606,4,R07-S11,STANDARD,699.0,AVAILABLE,2024-06-20 05:15:21
607,4,R07-S12,ECONOMY,524.25,AVAILABLE,2024-11-27 09:54:34
608,4,R07-S13,ECONOMY,524.25,AVAILABLE,2025-10-15 16:47:00
609,4,R07-S14,ECONOMY,524.25,AVAILABLE,2025-08-23 13:19:14
610,4,R07-S15,ECONOMY,524.25,AVAILABLE,2025-08-23 12:48:18
611,4,R07-S16,ECONOMY,524.25,AVAILABLE,2025-07-12 19:30:18
612,4,R07-S17,ECONOMY,524.25,AVAILABLE,2024-10-09 05:00:57
613,4,R07-S18,ECONOMY,524.25,AVAILABLE,2024-12-04 15:13:45
614,4,R07-S19,ECONOMY,524.25,AVAILABLE,2025-01-06 09:34:30
615,4,R07-S20,ECONOMY,524.25,AVAILABLE,2024-02-27 16:29:16
616,4,R08-S01,ECONOMY,524.25,AVAILABLE,2025-07-26 18:34:13
617,4,R08-S02,ECONOMY,524.25,AVAILABLE,2024-11-01 11:20:25
618,4,R08-S03,ECONOMY,524.25,AVAILABLE,2025-01-08 06:19:07
619,4,R08-S04,ECONOMY,524.25,AVAILABLE,2024-08-14 06:31:46
620,4,R08-S05,ECONOMY,524.25,AVAILABLE,2024-06-19 12:54:19
621,4,R08-S06,ECONOMY,524.25,AVAILABLE,2024-04-07 12:29:29
622,4,R08-S07,ECONOMY,524.25,AVAILABLE,2025-07-06 15:18:00
623,4,R08-S08,ECONOMY,524.25,AVAILABLE,2024-12-07 18:51:40
624,4,R08-S09,ECONOMY,524.25,AVAILABLE,2025-05-13 08:17:45
625,4,R08-S10,ECONOMY,524.25,AVAILABLE,2025-01-25 13:13:57
626,4,R08-S11,ECONOMY,524.25,AVAILABLE,2024-12-29 23:21:16
627,4,R08-S12,ECONOMY,524.25,AVAILABLE,2025-02-07 07:54:51
628,4,R08-S13,ECONOMY,524.25,AVAILABLE,2025-01-20 04:21:34
629,4,R08-S14,ECONOMY,524.25,AVAILABLE,2024-08-20 08:10:52
630,4,R08-S15,ECONOMY,524.25,AVAILABLE,2025-11-23 16:54:12
631,4,R08-S16,ECONOMY,524.25,AVAILABLE,2024-01-05 14:28:35
632,4,R08-S17,ECONOMY,524.25,AVAILABLE,2024-12-22 07:20:25
633,4,R08-S18,ECONOMY,524.25,AVAILABLE,2025-02-16 12:16:45
634,4,R08-S19,ECONOMY,524.25,AVAILABLE,2025-04-16 18:49:18
635,4,R08-S20,ECONOMY,524.25,AVAILABLE,2025-02-03 05:00:26
636,4,R09-S01,ECONOMY,524.25,AVAILABLE,2024-08-11 11:01:53
637,4,R09-S02,ECONOMY,524.25,AVAILABLE,2025-01-14 01:21:51
638,4,R09-S03,ECONOMY,524.25,AVAILABLE,2025-09-17 17:25:18
639,4,R09-S04,ECONOMY,524.25,AVAILABLE,2025-03-16 16:32:48
640,4,R09-S05,ECONOMY,524.25,AVAILABLE,2024-03-26 08:29:06
641,4,R09-S06,ECONOMY,524.25,AVAILABLE,2024-09-16 01:24:41
642,4,R09-S07,ECONOMY,524.25,AVAILABLE,2024-10-20 01:21:20
643,4,R09-S08,ECONOMY,524.25,AVAILABLE,2024-02-24 19:15:38
644,4,R09-S09,ECONOMY,524.25,AVAILABLE,2025-04-05 01:21:41
645,4,R09-S10,ECONOMY,524.25,AVAILABLE,2024-07-21 17:50:25
646,4,R09-S11,ECONOMY,524.25,AVAILABLE,2024-01-29 18:20:36
647,4,R09-S12,ECONOMY,524.25,AVAILABLE,2024-02-09 13:15:10
648,4,R09-S13,ECONOMY,524.25,AVAILABLE,2024-01-19 11:50:00
649,4,R09-S14,ECONOMY,524.25,AVAILABLE,2025-06-08 11:17:01
650,4,R09-S15,ECONOMY,524.25,AVAILABLE,2025-06-20 07:16:31
651,5,R01-S01,VIP,2698.2,SOLD,2024-03-26 20:36:48
652,5,R01-S02,VIP,2698.2,AVAILABLE,2024-08-27 22:35:28
653,5,R01-S03,VIP,2698.2,AVAILABLE,2024-07-08 16:54:45
654,5,R01-S04,VIP,2698.2,SOLD,2024-06-06 05:19:47
655,5,R01-S05,VIP,2698.2,SOLD,2025-02-17 11:49:12
656,5,R01-S06,PREMIUM,1948.7,AVAILABLE,2025-10-17 13:45:34
657,5,R01-S07,PREMIUM,1948.7,AVAILABLE,2024-03-18 20:15:05
658,5,R01-S08,PREMIUM,1948.7,SOLD,2024-04-23 15:35:14
659,5,R01-S09,PREMIUM,1948.7,AVAILABLE,2025-04-17 11:06:10
660,5,R01-S10,PREMIUM,1948.7,AVAILABLE,2025-12-14 22:26:52
661,5,R01-S11,PREMIUM,1948.7,AVAILABLE,2025-01-26 11:32:24
662,5,R01-S12,PREMIUM,1948.7,AVAILABLE,2024-02-12 03:55:06
663,5,R01-S13,PREMIUM,1948.7,SOLD,2025-07-05 08:24:42
664,5,R01-S14,PREMIUM,1948.7,SOLD,2025-08-28 09:17:20
665,5,R01-S15,PREMIUM,1948.7,AVAILABLE,2025-12-09 19:14:55
666,5,R01-S16,PREMIUM,1948.7,AVAILABLE,2025-08-07 15:30:33
667,5,R01-S17,PREMIUM,1948.7,AVAILABLE,2024-06-06 21:54:11
668,5,R01-S18,STANDARD,1499.0,AVAILABLE,2025-07-23 19:08:18
669,5,R01-S19,STANDARD,1499.0,AVAILABLE,2024-12-25 13:46:26
670,5,R01-S20,STANDARD,1499.0,AVAILABLE,2025-05-06 11:43:17
671,5,R02-S01,STANDARD,1499.0,AVAILABLE,2024-03-07 19:53:49
672,5,R02-S02,STANDARD,1499.0,AVAILABLE,2024-12-23 20:36:40
673,5,R02-S03,STANDARD,1499.0,AVAILABLE,2024-09-05 21:46:12
